,name,categoriesScore,numOfTags,conOfDes,tagCon,label
30,VizWiz_train_000000000037.jpg,0.0078125,15,0.8034487365415572,0.9728909134864807,0
31,VizWiz_train_000000000038.jpg,0.015625,19,0.46954891635354384,0.9636067152023315,0
32,VizWiz_train_000000000039.jpg,0.8984375,13,0.6645325760682498,0.10430610924959183,1
33,VizWiz_train_000000000040.jpg,0.00390625,11,0.844400253062174,0.7155988812446594,1
34,VizWiz_train_000000000041.jpg,0.1484375,4,0.7319853017904837,0.298223078250885,1
35,VizWiz_train_000000000042.jpg,0.03515625,9,0.5610031515826222,0.9960705041885376,0
36,VizWiz_train_000000000043.jpg,0.0078125,10,0.9339820555494454,0.23785272240638733,1
37,VizWiz_train_000000000044.jpg,0.77734375,17,0.8991648795576962,0.2600983679294586,1
38,VizWiz_train_000000000045.jpg,0.00390625,30,0.36272861458432126,0.9385225176811218,0
39,VizWiz_train_000000000046.jpg,0.00390625,13,0.46866281652810243,0.639960765838623,0
40,VizWiz_train_000000000047.jpg,0.046875,9,0.37990271067268033,0.91927170753479,0
41,VizWiz_train_000000000048.jpg,0.00390625,19,0.38434499962902396,0.8335030674934387,1
42,VizWiz_train_000000000049.jpg,0.00390625,27,0.7760106891257414,0.9820783734321594,1
43,VizWiz_train_000000000050.jpg,0.04296875,22,0.40536543098440303,0.9931384921073914,0
44,VizWiz_train_000000000051.jpg,0.15625,9,0.42647922032285945,0.984545111656189,0
45,VizWiz_train_000000000052.jpg,0.015625,9,0.6648705902443316,0.11081007122993469,1
46,VizWiz_train_000000000053.jpg,0.00390625,15,0.6267466051758427,0.06765415519475937,1
47,VizWiz_train_000000000054.jpg,0.00390625,1,0.5034874078199916,0.7553484439849854,1
48,VizWiz_train_000000000055.jpg,0.01953125,18,0.42579366656917894,0.9977307915687561,1
49,VizWiz_train_000000000057.jpg,0.03515625,15,0.9075208677076642,0.9875690340995789,0
50,VizWiz_train_000000000058.jpg,0.00390625,10,0.6877066648062216,0.9819390177726746,1
51,VizWiz_train_000000000059.jpg,0.40234375,22,0.9146260851108755,0.9849556088447571,1
52,VizWiz_train_000000000060.jpg,0.0078125,10,0.4683546627381059,0.9333118796348572,1
53,VizWiz_train_000000000061.jpg,0.97265625,9,0.3739821421981901,0.909957230091095,1
54,VizWiz_train_000000000062.jpg,0.11328125,7,0.4843528573355829,0.9917486906051636,0
55,VizWiz_train_000000000063.jpg,0.11328125,16,0.4250699245335658,0.9776727557182312,1
56,VizWiz_train_000000000064.jpg,0.00390625,18,0.45514989334210604,0.9461654424667358,1
57,VizWiz_train_000000000065.jpg,0.10546875,16,0.6577211787089139,0.9666550159454346,0
58,VizWiz_train_000000000066.jpg,0.00390625,0,0.854651502002989,0.10113708674907684,0
59,VizWiz_train_000000000067.jpg,0.00390625,1,0.3748563017338312,0.1552918702363968,0
60,VizWiz_train_000000000068.jpg,0.01171875,6,0.55271232731539,0.21430668234825134,0
61,VizWiz_train_000000000070.jpg,0.69921875,22,0.877293509470287,0.7159667611122131,1
62,VizWiz_train_000000000072.jpg,0.96484375,24,0.8551408189941306,0.9404568672180176,0
63,VizWiz_train_000000000073.jpg,0.0078125,19,0.3212681522053233,0.9858099818229675,1
64,VizWiz_train_000000000074.jpg,0.3828125,8,0.8256043822889143,0.7474428415298462,0
65,VizWiz_train_000000000077.jpg,0.046875,17,0.38313576050621534,0.9905943870544434,1
66,VizWiz_train_000000000078.jpg,0.01171875,27,0.877971045657482,0.9395782351493835,1
67,VizWiz_train_000000000079.jpg,0.01171875,16,0.6347751127254511,0.9726481437683105,1
68,VizWiz_train_000000000080.jpg,0.00390625,25,0.41864215784648573,0.9953780174255371,1
69,VizWiz_train_000000000081.jpg,0.25,26,0.7967824114635501,0.9897128343582153,1
70,VizWiz_train_000000000082.jpg,0.296875,10,0.5062489295634437,0.9828490614891052,1
71,VizWiz_train_000000000083.jpg,0.40625,19,0.524125287929795,0.9680615067481995,1
72,VizWiz_train_000000000084.jpg,0.01171875,23,0.4768977237474812,0.9951336979866028,0
73,VizWiz_train_000000000085.jpg,0.00390625,15,0.29364858842499664,0.9943066239356995,1
74,VizWiz_train_000000000086.jpg,0.0078125,33,0.7082598521313338,0.9484511017799377,1
75,VizWiz_train_000000000087.jpg,0.05859375,16,0.49418366981786516,0.1446073204278946,0
76,VizWiz_train_000000000088.jpg,0.00390625,20,0.5210830741745949,0.9957971572875977,0
77,VizWiz_train_000000000089.jpg,0.03125,20,0.6787348621426202,0.9988598823547363,0
78,VizWiz_train_000000000090.jpg,0.00390625,20,0.5200271593905971,0.9981274008750916,1
79,VizWiz_train_000000000092.jpg,0.00390625,24,0.9397689136024271,0.9985358715057373,1
80,VizWiz_train_000000000093.jpg,0.00390625,19,0.29171734588408904,0.9211862087249756,1
81,VizWiz_train_000000000094.jpg,0.4765625,9,0.27707828996203737,0.8678992986679077,1
82,VizWiz_train_000000000095.jpg,0.00390625,10,0.4545478695439159,0.9323763847351074,0
83,VizWiz_train_000000000098.jpg,0.84765625,2,0.6998774139035657,0.9773005843162537,1
84,VizWiz_train_000000000099.jpg,0.94921875,13,0.8021218660191132,0.8990785479545593,1
85,VizWiz_train_000000000100.jpg,0.00390625,3,0.3455664864080479,0.12755544483661652,1
86,VizWiz_train_000000000101.jpg,0.2890625,20,0.46452736594989685,0.1599281281232834,0
87,VizWiz_train_000000000102.jpg,0.3515625,2,0.37836353468440836,0.1058298796415329,0
88,VizWiz_train_000000000104.jpg,0.98046875,16,0.8739255394601515,0.9999160766601562,1
89,VizWiz_train_000000000106.jpg,0.00390625,16,0.4625927831792257,0.13279132544994354,1
90,VizWiz_train_000000000107.jpg,0.00390625,16,0.7982644406727594,0.9995656609535217,0
91,VizWiz_train_000000000108.jpg,0.00390625,9,0.6578185718668458,0.9921344518661499,1
92,VizWiz_train_000000000109.jpg,0.0234375,17,0.6839293769976654,0.9623449444770813,0
93,VizWiz_train_000000000110.jpg,0.015625,19,0.3594628302600352,0.8736498951911926,1
94,VizWiz_train_000000000111.jpg,0.7421875,25,0.8511832393145248,0.9958296418190002,0
95,VizWiz_train_000000000112.jpg,0.25390625,15,0.7378836184755653,0.9604202508926392,1
96,VizWiz_train_000000000113.jpg,0.35546875,15,0.8279674325599348,0.9888259172439575,1
97,VizWiz_train_000000000115.jpg,0.22265625,6,0.5413134965896791,0.9448489546775818,1
98,VizWiz_train_000000000116.jpg,0.30859375,25,0.655642105706655,0.9297823309898376,1
99,VizWiz_train_000000000117.jpg,0.109375,18,0.8957424273903083,0.9313219785690308,1
100,VizWiz_train_000000000118.jpg,0.109375,12,0.33622228977491436,0.9089857935905457,1
101,VizWiz_train_000000000119.jpg,0.05078125,27,0.3318806844996576,0.9902136921882629,0
102,VizWiz_train_000000000120.jpg,0.0078125,19,0.4646849110692595,0.9672945141792297,0
103,VizWiz_train_000000000122.jpg,0.0390625,20,0.8902103332589979,0.9331175088882446,1
104,VizWiz_train_000000000123.jpg,0.01171875,13,0.6485315205404565,0.88540118932724,0
105,VizWiz_train_000000000124.jpg,0.046875,13,0.5060432167399598,0.9042409658432007,1
106,VizWiz_train_000000000125.jpg,0.00390625,12,0.5286281708573458,0.14712074398994446,0
107,VizWiz_train_000000000126.jpg,0.0078125,14,0.6273564642822622,0.09150960296392441,0
108,VizWiz_train_000000000127.jpg,0.0078125,17,0.3044365383022343,0.8805223703384399,1
109,VizWiz_train_000000000128.jpg,0.4921875,10,0.9463232931867432,0.999880313873291,1
110,VizWiz_train_000000000130.jpg,0.73046875,15,0.6456503435766,0.9987994432449341,1
111,VizWiz_train_000000000132.jpg,0.19140625,17,0.8689066621932798,0.8626399636268616,0
112,VizWiz_train_000000000133.jpg,0.00390625,12,0.5678944787904348,0.9708894491195679,1
113,VizWiz_train_000000000134.jpg,0.00390625,18,0.5970227573755813,0.9946827292442322,1
114,VizWiz_train_000000000135.jpg,0.0078125,18,0.28706282746714273,0.9059122800827026,0
115,VizWiz_train_000000000136.jpg,0.16796875,14,0.7100185534811283,0.9714608192443848,1
116,VizWiz_train_000000000137.jpg,0.3671875,26,0.7982257479440741,0.9988049268722534,0
117,VizWiz_train_000000000138.jpg,0.03125,13,0.8608213909615776,0.28721094131469727,1
118,VizWiz_train_000000000139.jpg,0.046875,17,0.4585259414932477,0.9818415641784668,1
119,VizWiz_train_000000000140.jpg,0.015625,10,0.8196920857364076,0.9559540748596191,1
120,VizWiz_train_000000000141.jpg,0.00390625,2,0.4462619245919906,0.19323094189167023,0
121,VizWiz_train_000000000143.jpg,0.01171875,6,0.5427589103413184,0.9537840485572815,1
122,VizWiz_train_000000000144.jpg,0.359375,14,0.5399626832406367,0.9760765433311462,1
123,VizWiz_train_000000000146.jpg,0.0078125,15,0.7087129457395405,0.12426872551441193,1
124,VizWiz_train_000000000147.jpg,0.00390625,17,0.3088445720976889,0.9781078696250916,1
125,VizWiz_train_000000000148.jpg,0.02734375,19,0.7998589983081298,0.9973226189613342,0
126,VizWiz_train_000000000149.jpg,0.078125,20,0.9059299873088565,0.9998390674591064,1
127,VizWiz_train_000000000151.jpg,0.00390625,15,0.2987168157025015,0.035124097019433975,0
128,VizWiz_train_000000000153.jpg,0.4375,14,0.8024024749919363,0.99955815076828,1
129,VizWiz_train_000000000154.jpg,0.00390625,14,0.31251263658778006,0.9579946994781494,0
130,VizWiz_train_000000000155.jpg,0.00390625,20,0.49133140520947655,0.9860889911651611,0
131,VizWiz_train_000000000156.jpg,0.01171875,4,0.5082355117327453,0.7058693170547485,0
132,VizWiz_train_000000000157.jpg,0.90234375,19,0.5772451682271387,0.9666044116020203,1
133,VizWiz_train_000000000158.jpg,0.08203125,15,0.8312399691004596,0.9997312426567078,0
134,VizWiz_train_000000000159.jpg,0.6171875,5,0.3123211957861564,0.09584568440914154,0
135,VizWiz_train_000000000162.jpg,0.00390625,31,0.7977077094203536,0.995448887348175,1
136,VizWiz_train_000000000163.jpg,0.1015625,13,0.5663883636056659,0.9810700416564941,1
137,VizWiz_train_000000000165.jpg,0.00390625,23,0.7844896428344581,0.9262612462043762,1
138,VizWiz_train_000000000166.jpg,0.74609375,7,0.6783410952176194,0.9229170680046082,1
139,VizWiz_train_000000000167.jpg,0.0078125,24,0.7132930159421531,0.9024762511253357,1
140,VizWiz_train_000000000168.jpg,0.03125,10,0.5961553144012638,0.46046411991119385,1
141,VizWiz_train_000000000169.jpg,0.83984375,6,0.5327577786938956,0.8887571096420288,1
142,VizWiz_train_000000000170.jpg,0.00390625,18,0.8128649287548333,0.9635449647903442,1
143,VizWiz_train_000000000172.jpg,0.00390625,6,0.42563416117577857,0.4054085314273834,1
144,VizWiz_train_000000000173.jpg,0.06640625,13,0.37286652324327774,0.8999520540237427,1
145,VizWiz_train_000000000174.jpg,0.3125,14,0.6284371774234447,0.8643316030502319,1
146,VizWiz_train_000000000175.jpg,0.015625,19,0.6740867422730368,0.9746604561805725,1
147,VizWiz_train_000000000176.jpg,0.015625,6,0.5298766019015784,0.6733988523483276,1
148,VizWiz_train_000000000177.jpg,0.01953125,13,0.36771431301376045,0.8646238446235657,1
149,VizWiz_train_000000000178.jpg,0.01171875,14,0.5179055292320309,0.09889601171016693,1
150,VizWiz_train_000000000179.jpg,0.01953125,21,0.4817705746847073,0.99006187915802,1
151,VizWiz_train_000000000180.jpg,0.0078125,16,0.7994771957432716,0.9955393671989441,1
152,VizWiz_train_000000000184.jpg,0.00390625,18,0.6564763564564642,0.18076184391975403,1
153,VizWiz_train_000000000185.jpg,0.00390625,15,0.7416296931887809,0.8543233871459961,1
154,VizWiz_train_000000000186.jpg,0.20703125,29,0.6081747910941699,0.7952231168746948,0
155,VizWiz_train_000000000187.jpg,0.01171875,14,0.5978111819745572,0.9670238494873047,1
156,VizWiz_train_000000000188.jpg,0.1171875,14,0.8551681402352392,0.9958360195159912,1
157,VizWiz_train_000000000190.jpg,0.015625,17,0.3806198269209229,0.9078456163406372,0
158,VizWiz_train_000000000191.jpg,0.00390625,16,0.4039522552970425,0.9912263751029968,1
159,VizWiz_train_000000000192.jpg,0.9921875,13,0.7775009173480241,0.9916541576385498,1
160,VizWiz_train_000000000193.jpg,0.0078125,16,0.4049211779113847,0.921204686164856,0
161,VizWiz_train_000000000195.jpg,0.01171875,8,0.2924737391332272,0.0730416476726532,0
162,VizWiz_train_000000000196.jpg,0.01171875,21,0.3027351864834589,0.06664758175611496,1
163,VizWiz_train_000000000198.jpg,0.8671875,15,0.40030251195850947,0.9888080954551697,1
164,VizWiz_train_000000000199.jpg,0.00390625,0,0.7384960301973165,0.28072354197502136,1
165,VizWiz_train_000000000200.jpg,0.015625,5,0.44327545185374695,0.9908122420310974,0
166,VizWiz_train_000000000201.jpg,0.99609375,10,0.9232897765559087,0.9828338623046875,1
167,VizWiz_train_000000000202.jpg,0.00390625,9,0.7169568115910117,0.8383188843727112,1
168,VizWiz_train_000000000203.jpg,0.765625,22,0.5609280212561158,0.9737390279769897,0
169,VizWiz_train_000000000204.jpg,0.1015625,14,0.879999820147192,0.2918357849121094,1
170,VizWiz_train_000000000205.jpg,0.00390625,21,0.5443280617326514,0.9789645075798035,1
171,VizWiz_train_000000000206.jpg,0.0078125,14,0.554298870986931,0.05482865124940872,0
172,VizWiz_train_000000000207.jpg,0.0078125,19,0.7031814187324299,0.9991449117660522,0
173,VizWiz_train_000000000208.jpg,0.00390625,18,0.7005545510361727,0.9916439652442932,0
174,VizWiz_train_000000000209.jpg,0.953125,29,0.3466552052238545,0.11660207808017731,1
175,VizWiz_train_000000000210.jpg,0.15625,24,0.5486227302962303,0.9946386218070984,1
176,VizWiz_train_000000000211.jpg,0.0078125,20,0.4008668670007664,0.3769131600856781,0
177,VizWiz_train_000000000212.jpg,0.00390625,10,0.510601268709621,0.21594615280628204,0
178,VizWiz_train_000000000213.jpg,0.00390625,14,0.41740704821281865,0.8913349509239197,1
179,VizWiz_train_000000000214.jpg,0.0078125,11,0.3363737937420466,0.3046239912509918,0
180,VizWiz_train_000000000215.jpg,0.0078125,20,0.39984729024075294,0.9901639819145203,0
181,VizWiz_train_000000000216.jpg,0.01171875,15,0.454728921133763,0.8931646943092346,1
182,VizWiz_train_000000000217.jpg,0.03125,24,0.4066062453796896,0.3817030191421509,0
183,VizWiz_train_000000000218.jpg,0.1796875,14,0.5325636844623108,0.9230433702468872,1
184,VizWiz_train_000000000220.jpg,0.18359375,8,0.7030562251080383,0.20711778104305267,0
185,VizWiz_train_000000000221.jpg,0.40234375,11,0.8013792651548929,0.7583358287811279,1
186,VizWiz_train_000000000222.jpg,0.0390625,12,0.7013529417824961,0.9625316858291626,1
187,VizWiz_train_000000000223.jpg,0.0234375,8,0.4731990505300884,0.19514913856983185,1
188,VizWiz_train_000000000224.jpg,0.0234375,17,0.8213617987432847,0.9663462042808533,0
189,VizWiz_train_000000000225.jpg,0.19140625,10,0.7059553735197244,0.9658158421516418,1
190,VizWiz_train_000000000226.jpg,0.01171875,12,0.6889192913942835,0.9786738753318787,1
191,VizWiz_train_000000000227.jpg,0.00390625,4,0.4470377432304764,0.18008162081241608,1
192,VizWiz_train_000000000231.jpg,0.01171875,18,0.5303699195543566,0.9639671444892883,1
193,VizWiz_train_000000000232.jpg,0.015625,4,0.4537274180507235,0.013967659324407578,1
194,VizWiz_train_000000000233.jpg,0.00390625,17,0.7675844131250402,0.6528174877166748,1
195,VizWiz_train_000000000234.jpg,0.015625,16,0.7234466264660249,0.10501445084810257,1
196,VizWiz_train_000000000235.jpg,0.0078125,5,0.9237137778373664,0.8257909417152405,1
197,VizWiz_train_000000000236.jpg,0.0703125,20,0.5259185393966251,0.8909119963645935,1
198,VizWiz_train_000000000237.jpg,0.0234375,7,0.48555710018108644,0.8731639385223389,1
199,VizWiz_train_000000000238.jpg,0.015625,10,0.9326670286043555,0.5546438694000244,0
200,VizWiz_train_000000000239.jpg,0.00390625,9,0.753834965543727,0.9377859830856323,0
201,VizWiz_train_000000000240.jpg,0.2578125,7,0.7053572255860832,0.046524323523044586,1
202,VizWiz_train_000000000241.jpg,0.5703125,15,0.468419004414139,0.9004197716712952,0
203,VizWiz_train_000000000242.jpg,0.00390625,15,0.44215252488955925,0.3293662667274475,0
204,VizWiz_train_000000000244.jpg,0.8671875,18,0.5769925756227193,0.9895352721214294,0
205,VizWiz_train_000000000245.jpg,0.953125,23,0.7672917640047597,0.9857019186019897,1
206,VizWiz_train_000000000246.jpg,0.00390625,19,0.8172589117308159,0.9992164373397827,1
207,VizWiz_train_000000000247.jpg,0.11328125,17,0.7298586922347889,0.9943608641624451,1
208,VizWiz_train_000000000248.jpg,0.9765625,18,0.7400570787716491,0.9971925616264343,1
209,VizWiz_train_000000000249.jpg,0.00390625,5,0.356956346021498,0.08535339683294296,0
210,VizWiz_train_000000000250.jpg,0.00390625,10,0.6339829390622094,0.4220677316188812,1
211,VizWiz_train_000000000251.jpg,0.10546875,12,0.8591260529180536,0.7958840131759644,1
212,VizWiz_train_000000000252.jpg,0.98828125,23,0.5898905040201483,0.22441287338733673,1
213,VizWiz_train_000000000254.jpg,0.1015625,16,0.37865175540851037,0.9994107484817505,1
214,VizWiz_train_000000000255.jpg,0.00390625,13,0.7844652747697919,0.9367640614509583,1
215,VizWiz_train_000000000256.jpg,0.00390625,19,0.6525752642240623,0.9780942797660828,1
216,VizWiz_train_000000000257.jpg,0.30859375,22,0.6866752256879866,0.9868849515914917,1
217,VizWiz_train_000000000259.jpg,0.02734375,24,0.8911495097117866,0.9849860668182373,1
218,VizWiz_train_000000000262.jpg,0.00390625,21,0.8729543393525487,0.8544389009475708,1
219,VizWiz_train_000000000263.jpg,0.00390625,12,0.3827334253336532,0.3156290352344513,1
220,VizWiz_train_000000000264.jpg,0.0078125,26,0.5895758420277144,0.9999740123748779,0
221,VizWiz_train_000000000265.jpg,0.43359375,24,0.39501403069014607,0.21243710815906525,1
222,VizWiz_train_000000000266.jpg,0.00390625,13,0.681514273205459,0.8187047839164734,1
223,VizWiz_train_000000000267.jpg,0.015625,0,0.7834565445346826,0.08007200062274933,0
224,VizWiz_train_000000000268.jpg,0.00390625,2,0.2633559873603717,0.10074211657047272,1
225,VizWiz_train_000000000270.jpg,0.015625,18,0.4305944029610384,0.9909809231758118,1
226,VizWiz_train_000000000271.jpg,0.00390625,13,0.5410948670467779,0.2391769140958786,1
227,VizWiz_train_000000000272.jpg,0.00390625,12,0.6965778360287203,0.11697046458721161,0
228,VizWiz_train_000000000274.jpg,0.00390625,2,0.8143676513740218,0.8240550756454468,0
229,VizWiz_train_000000000275.jpg,0.5859375,16,0.7050116951638004,0.9080817699432373,1
230,VizWiz_train_000000000276.jpg,0.0078125,12,0.3463096194100671,0.8718815445899963,0
231,VizWiz_train_000000000277.jpg,0.00390625,15,0.8515526867120998,0.9973328113555908,0
232,VizWiz_train_000000000278.jpg,0.0078125,14,0.4214758607449142,0.9838275909423828,1
233,VizWiz_train_000000000279.jpg,0.00390625,15,0.8829175991774587,0.9861835241317749,1
234,VizWiz_train_000000000280.jpg,0.1015625,20,0.4505087437285805,0.9525302052497864,1
235,VizWiz_train_000000000281.jpg,0.0625,19,0.7097206439481263,0.9986984729766846,0
236,VizWiz_train_000000000282.jpg,0.99609375,24,0.9465342425284796,0.9956120252609253,1
237,VizWiz_train_000000000283.jpg,0.0234375,15,0.8065998729396365,0.9498186111450195,1
238,VizWiz_train_000000000284.jpg,0.66796875,17,0.5485267272412631,0.9905710220336914,0
239,VizWiz_train_000000000285.jpg,0.1875,0,0.7335169804620834,0.08302903175354004,1
240,VizWiz_train_000000000287.jpg,0.046875,13,0.49871222384001895,0.9401286244392395,0
241,VizWiz_train_000000000288.jpg,0.22265625,9,0.40246603434159106,0.17521792650222778,0
242,VizWiz_train_000000000290.jpg,0.0078125,7,0.3961262156574151,0.12358169257640839,1
243,VizWiz_train_000000000291.jpg,0.0390625,17,0.42568048586615403,0.8659967184066772,1
244,VizWiz_train_000000000292.jpg,0.98046875,24,0.767577374700196,0.9975622892379761,0
245,VizWiz_train_000000000294.jpg,0.66796875,17,0.5591605834238034,0.9472029209136963,0
246,VizWiz_train_000000000295.jpg,0.00390625,9,0.31362349354210045,0.8567689657211304,0
247,VizWiz_train_000000000297.jpg,0.3125,16,0.33928337909231515,0.9660977125167847,1
248,VizWiz_train_000000000298.jpg,0.01171875,12,0.7435725023479999,0.34789156913757324,0
249,VizWiz_train_000000000299.jpg,0.00390625,17,0.6185226809192447,0.8548803329467773,0
250,VizWiz_train_000000000300.jpg,0.08984375,12,0.4831338528930522,0.929234504699707,0
251,VizWiz_train_000000000301.jpg,0.00390625,15,0.28362273074459743,0.12636423110961914,1
252,VizWiz_train_000000000305.jpg,0.00390625,12,0.7327582598410018,0.3242865800857544,0
253,VizWiz_train_000000000306.jpg,0.0078125,21,0.2777364357088793,0.9838383197784424,1
254,VizWiz_train_000000000308.jpg,0.00390625,12,0.731551628002587,0.865325391292572,1
255,VizWiz_train_000000000309.jpg,0.01171875,17,0.415555871799278,0.10850302875041962,0
256,VizWiz_train_000000000310.jpg,0.00390625,10,0.4696613038094308,0.9492785930633545,1
257,VizWiz_train_000000000311.jpg,0.00390625,4,0.4868355128888715,0.11302177608013153,1
258,VizWiz_train_000000000312.jpg,0.00390625,21,0.4146445824642764,0.5663393139839172,1
259,VizWiz_train_000000000314.jpg,0.90625,22,0.7432622095295219,0.9993784427642822,1
260,VizWiz_train_000000000315.jpg,0.74609375,14,0.9256208639569562,0.8684343695640564,1
261,VizWiz_train_000000000316.jpg,0.33984375,12,0.8042057291486933,0.9951329827308655,1
262,VizWiz_train_000000000317.jpg,0.015625,23,0.8171503005532319,0.9940803647041321,1
263,VizWiz_train_000000000318.jpg,0.00390625,16,0.3160684740555105,0.974670946598053,0
264,VizWiz_train_000000000319.jpg,0.0078125,21,0.901692383356669,0.9766072630882263,1
265,VizWiz_train_000000000320.jpg,0.13671875,13,0.8439924128631529,0.9263282418251038,1
266,VizWiz_train_000000000321.jpg,0.01171875,17,0.5878189441993233,0.15676891803741455,0
267,VizWiz_train_000000000322.jpg,0.00390625,18,0.8198073961540444,0.8817175626754761,1
268,VizWiz_train_000000000325.jpg,0.5234375,10,0.6374707452127519,0.8722785711288452,1
269,VizWiz_train_000000000327.jpg,0.0078125,10,0.515774241703513,0.9413164258003235,1
270,VizWiz_train_000000000328.jpg,0.6328125,9,0.4933517708350686,0.9789556264877319,1
271,VizWiz_train_000000000329.jpg,0.88671875,15,0.928834400412178,0.9980971217155457,0
272,VizWiz_train_000000000331.jpg,0.00390625,18,0.7852484191122254,0.9986543655395508,1
273,VizWiz_train_000000000332.jpg,0.0078125,1,0.6406321144842195,0.16867002844810486,0
274,VizWiz_train_000000000333.jpg,0.01953125,14,0.8163010005667138,0.9623619318008423,1
275,VizWiz_train_000000000334.jpg,0.00390625,16,0.8201383200892115,0.8942270278930664,1
276,VizWiz_train_000000000338.jpg,0.0078125,10,0.5278984402692489,0.9773399233818054,1
277,VizWiz_train_000000000339.jpg,0.00390625,20,0.4201320741721956,0.9045389294624329,1
278,VizWiz_train_000000000340.jpg,0.42578125,10,0.5821520829082053,0.9933215975761414,1
279,VizWiz_train_000000000342.jpg,0.00390625,15,0.360270983617582,0.8901256322860718,0
280,VizWiz_train_000000000343.jpg,0.0703125,12,0.5828262493573967,0.9044790267944336,1
281,VizWiz_train_000000000344.jpg,0.32421875,18,0.5559986461291738,0.939582884311676,1
282,VizWiz_train_000000000345.jpg,0.28125,21,0.4813436118919545,0.9969260096549988,1
283,VizWiz_train_000000000346.jpg,0.00390625,21,0.7901930393988531,0.9847325682640076,1
284,VizWiz_train_000000000347.jpg,0.0078125,20,0.8104582570355469,0.2657789885997772,0
285,VizWiz_train_000000000348.jpg,0.00390625,24,0.47700050152076245,0.5597836971282959,0
286,VizWiz_train_000000000349.jpg,0.00390625,11,0.6091317017884967,0.8253710269927979,1
287,VizWiz_train_000000000351.jpg,0.0078125,13,0.4890368184853622,0.4201516807079315,1
288,VizWiz_train_000000000353.jpg,0.77734375,20,0.779305404668723,0.9086853861808777,1
289,VizWiz_train_000000000354.jpg,0.55078125,1,0.8387510621721217,0.9993021488189697,0
290,VizWiz_train_000000000355.jpg,0.0078125,20,0.4624782824917172,0.8869107961654663,1
291,VizWiz_train_000000000358.jpg,0.11328125,20,0.5885894032246446,0.9778087735176086,1
292,VizWiz_train_000000000359.jpg,0.0078125,11,0.7107211572783175,0.887157678604126,1
293,VizWiz_train_000000000360.jpg,0.00390625,13,0.4726902069186769,0.08557749539613724,1
294,VizWiz_train_000000000361.jpg,0.00390625,15,0.5684666911353891,0.9988887906074524,1
295,VizWiz_train_000000000362.jpg,0.0078125,15,0.6426178523023546,0.9936222434043884,1
296,VizWiz_train_000000000364.jpg,0.00390625,20,0.5704817664941079,0.9966316819190979,0
297,VizWiz_train_000000000365.jpg,0.84765625,20,0.40999986971141095,0.9977198243141174,1
